,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
150,1619174159013,-96,1,0,0, null, {76=[B@e604c37},8,26,977df9871c14878d2a3b7353ac4369a445bf9f572423b7af115414ca
151,1619174159210,-92,1,0,0, null, {76=[B@bf3ef09},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
152,1619174159333,-82,1,0,0, null, {76=[B@cdf928},12,26,8a6155795bddf945e92584746ea65d80305295b81ad1aa76e11b6e49
153,1619174159487,-71,1,0,0, null, {76=[B@426b127},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
154,1619174159561,-89,1,0,0, null, {76=[B@830c72},8,26,977df9871c14878d2a3b7353ac4369a445bf9f572423b7af115414ca
155,1619174159759,-71,1,0,0, null, {76=[B@479ac79},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
156,1619174160032,-81,1,0,0, null, {76=[B@97f71b1},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
157,1619174160049,-91,1,0,0, null, {76=[B@90a8604},-2147483648,-1,bc0642519a6b6356aa649e50ef180947ba24f8c34c5bc7aad8b66b7f
158,1619174160101,-96,1,0,0, null, {76=[B@5d3d8b3},-2147483648,-1,bc0642519a6b6356aa649e50ef180947ba24f8c34c5bc7aad8b66b7f
159,1619174160148,-89,1,0,0, null, {76=[B@856d26e},12,26,8a6155795bddf945e92584746ea65d80305295b81ad1aa76e11b6e49
160,1619176104933,-90,1,0,0, null, {76=[B@6952bf9},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
161,1619176105202,-90,1,0,0, null, {76=[B@35c1aec},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
162,1619176117049,-79,1,0,0, null, {76=[B@6841ad9},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
163,1619176117319,-70,1,0,0, null, {76=[B@2177f4c},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
164,1619176129179,-76,1,0,0, null, {76=[B@8a6894e},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
165,1619176129461,-82,1,0,0, null, {76=[B@cae8405},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
166,1619176137912,-89,1,0,0, null, {76=[B@eec9614},12,26,839a5dca9e17f69e757a4b0e9c866f99b34e6b37ce17e0db98c8af27
167,1619176138004,-73,1,0,0, null, {76=[B@a44f403},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
168,1619176138278,-68,1,0,0, null, {76=[B@26de1fe},7,26,2b81586ac77f4e3f45a7bc509b97cbfc4cb30821d9e23329e0d6f3e0
