,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
10173,1623675643097,-70,1,0,0, null, {76=[B@322ff5f},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10174,1623675643121,-68,1,0,0, null, {76=[B@3af7a0a},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10175,1623675643145,-76,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10176,1623675643187,-70,1,0,0, Mi Smart Band 4, {343=[B@7177b57},-2147483648,6,6e56d983e05a94884d6f4f710f68a3e6d98ad6912b3fa0bc916a4876
10177,1623675643242,-68,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10178,1623675643259,-82,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10179,1623675643469,-73,1,0,0, null, {76=[B@52300ae},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10180,1623675643516,-68,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10181,1623675643542,-80,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10182,1623675643640,-68,1,0,0, null, {76=[B@f9ad061},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10183,1623675643668,-77,1,0,0, null, {76=[B@fddb874},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10184,1623675643721,-87,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10185,1623675643736,-73,1,0,0, null, {76=[B@e542a99},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10186,1623675659409,-70,1,0,0, null, {76=[B@889ce36},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10187,1623675659427,-85,1,0,0, null, {76=[B@4409c0d},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10188,1623675659445,-68,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10189,1623675659451,-92,1,0,0, null, {117=[B@206e0e},-2147483648,-1,7ffa54b67bccd913f828fe038c52e271398a76757a71a9023bac6060
10190,1623675659475,-86,1,0,0, null, {76=[B@b9a3fc5},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10191,1623675659549,-69,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10192,1623675659552,-75,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10193,1623675659606,-91,1,0,0, null, {117=[B@62680d4},-2147483648,-1,7ffa54b67bccd913f828fe038c52e271398a76757a71a9023bac6060
10194,1623675659614,-61,1,0,0, Mi Smart Band 4, {343=[B@e5cedc3},-2147483648,6,6e56d983e05a94884d6f4f710f68a3e6d98ad6912b3fa0bc916a4876
10195,1623675659618,-66,1,0,0, Mi Smart Band 4, {343=[B@58a76be},-2147483648,6,6e56d983e05a94884d6f4f710f68a3e6d98ad6912b3fa0bc916a4876
10196,1623675659675,-71,1,0,0, null, {76=[B@be3a435},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10197,1623675659696,-82,1,0,0, null, {76=[B@96f2d58},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10198,1623675659733,-64,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10199,1623675659746,-81,1,0,0, null, {76=[B@e4124ed},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10200,1623675659822,-69,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10201,1623675659838,-65,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10202,1623675659911,-85,1,0,0, null, {117=[B@8fcf29c},-2147483648,-1,7ffa54b67bccd913f828fe038c52e271398a76757a71a9023bac6060
10203,1623675659951,-73,1,0,0, null, {76=[B@a32402b},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10204,1623675660014,-88,1,0,0, null, {76=[B@8aa1a46},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10205,1623675660017,-73,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10206,1623675660089,-76,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10207,1623675660122,-76,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10208,1623675663432,-71,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10209,1623675663474,-91,1,0,0, Mi Smart Band 4, {343=[B@8e78a1b},-2147483648,6,6e56d983e05a94884d6f4f710f68a3e6d98ad6912b3fa0bc916a4876
10210,1623675663484,-74,1,0,0, null, {76=[B@b53a0f6},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10211,1623675663514,-87,1,0,0, null, {76=[B@b779dcd},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10212,1623675663534,-84,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10213,1623675663557,-82,1,0,0, null, {76=[B@a79d8ce},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10214,1623675663627,-74,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10215,1623675663655,-89,1,0,0, null, {},-2147483648,26,9c2f19cdc8ebff603c57a5a50633468ae5edd7a676889f6f29eb51d3
10216,1623675663715,-98,1,0,0, null, {117=[B@ff6901},-2147483648,-1,7ffa54b67bccd913f828fe038c52e271398a76757a71a9023bac6060
10217,1623675663759,-79,1,0,0, null, {76=[B@2332194},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10218,1623675663803,-87,1,0,0, N03FG, {},-2147483648,6,f644997285de072a0064f737fabac0382c8c0a1a3a7f23010a0c3483
10219,1623675663817,-75,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10220,1623675663833,-76,1,0,0, null, {76=[B@d3406df},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10221,1623675663868,-92,1,0,0, null, {117=[B@cbbc78a},-2147483648,-1,7ffa54b67bccd913f828fe038c52e271398a76757a71a9023bac6060
10222,1623675663894,-93,1,0,0, null, {76=[B@cb39471},12,26,719834dc6a75840411d6c33ed108062216fa0a219212f63680399ab3
10223,1623675663896,-76,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10224,1623675663928,-95,1,0,0, null, {},-2147483648,26,9c2f19cdc8ebff603c57a5a50633468ae5edd7a676889f6f29eb51d3
10225,1623675664013,-79,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10226,1623675664031,-83,1,0,0, null, {76=[B@f85d62e},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10227,1623675664059,-83,1,0,0, null, {76=[B@e645e65},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10228,1623675664100,-87,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
